like1,PARM1,PARM5,PARM12,PARM15,PARM16,PARM17,PARM20,PARM22,PARM23,PARM25,PARM34,PARM39,PARM40,PARM42,PARM44,PARM49,PARM50,PARM51,PARM61,PARM73,PARM83,PARM87,PARM88,PARM89,PARM90,PARM91,PARM92,Flow(m3/s)-2000-1,Flow(m3/s)-2000-2,Flow(m3/s)-2000-3,Flow(m3/s)-2000-4,Flow(m3/s)-2000-5,Flow(m3/s)-2000-6,Flow(m3/s)-2000-7,Flow(m3/s)-2000-8,Flow(m3/s)-2000-9,Flow(m3/s)-2000-10,Flow(m3/s)-2000-11,Flow(m3/s)-2000-12,Flow(m3/s)-2001-1,Flow(m3/s)-2001-2,Flow(m3/s)-2001-3,Flow(m3/s)-2001-4,Flow(m3/s)-2001-5,Flow(m3/s)-2001-6,Flow(m3/s)-2001-7,Flow(m3/s)-2001-8,Flow(m3/s)-2001-9,Flow(m3/s)-2001-10,Flow(m3/s)-2001-11,Flow(m3/s)-2001-12,Flow(m3/s)-2002-1,Flow(m3/s)-2002-2,Flow(m3/s)-2002-3,Flow(m3/s)-2002-4,Flow(m3/s)-2002-5,Flow(m3/s)-2002-6,Flow(m3/s)-2002-7,Flow(m3/s)-2002-8,Flow(m3/s)-2002-9,Flow(m3/s)-2002-10,Flow(m3/s)-2002-11,Flow(m3/s)-2002-12,Flow(m3/s)-2003-1,Flow(m3/s)-2003-2,Flow(m3/s)-2003-3,Flow(m3/s)-2003-4,Flow(m3/s)-2003-5,Flow(m3/s)-2003-6,Flow(m3/s)-2003-7,Flow(m3/s)-2003-8,Flow(m3/s)-2003-9,Flow(m3/s)-2003-10,Flow(m3/s)-2003-11,Flow(m3/s)-2003-12,chain
-3867.4963,1.681178,0.7759567,2.2228932,0.1699873,1.4275354,0.12898281,0.28331983,0.18126203,0.0029606838,1.6004094,0.5032617,0.027301911,0.9285782,1.5525042,1.3090483,6.3985295,0.28914744,0.7672754,0.2369647,0.14446312,4.0441737,0.23538187,0.9286685,0.26480484,5.940269,0.010534311,0.35104996,0.002518646,0.00019311752,0.00050595636,0.002890477,0.0031867418,0.0016683126,9.222044e-12,1.208e-14,0.00033867857,0.0022667598,0.02124356,0.01060981,0.004429047,0.0028874872,0.0071734744,3.583803e-05,0.0016370342,0.0024829386,0.00018890323,0.016351914,0.0022595543,0.004484307,0.0056290035,0.018525662,0.0003598161,0.0032524914,0.0031828193,0.001003942,0.0030267993,0.0008676996,0.0037664855,0.00040258883,1.5865437e-08,0.018217403,0.003736105,0.013308858,0.00012154767,0.012317742,0.0023226177,5.040716e-09,0.002100986,0.0015457094,0.00043401335,0.00030967742,0.0017496775,0.008422704,0.0004960525,0.0010371675,8.0
-505708.1,1.8249885,0.05735801,2.2711723,0.24888714,1.0285631,0.28921267,0.2705576,0.18211755,0.0029598263,1.6999915,0.59688866,0.0027272413,0.590865,1.9683996,1.0075675,11.115128,0.1304686,0.4699205,0.51463217,0.7982636,6.9244204,0.8023958,0.78524727,0.14982656,7.607547,0.8555496,0.5731663,0.0015206422,6.895458e-05,0.00012757206,0.0015087677,0.0019552282,0.00084309204,1.8072538e-10,8.047e-14,8.7714994e-05,0.0010647136,0.01927316,0.008486416,0.0031812803,0.0019096364,0.0053584236,2.8728423e-06,0.000644769,0.0016792079,7.200008e-06,0.013358888,0.00132001,0.00334137,0.004463216,0.015119764,5.890334e-05,0.0026901055,0.003028131,0.00070967973,0.0019339134,0.00023144447,0.0032707024,0.00048033532,3.324183e-08,0.01668905,0.0023119578,0.009164661,1.6495875e-05,0.009677597,0.0015572264,6.5772e-09,0.001430992,0.00066001987,0.00018587752,0.0005919731,0.0011060952,0.0075370567,0.00050267536,0.0005242144,9.0
-1860.1285,1.7930456,0.2666505,2.149842,0.27381867,1.3889964,0.105590865,0.28948346,0.37154534,0.0023346455,1.7339442,0.58336705,0.07493659,0.8378112,0.71781105,1.6065139,6.346534,0.23246652,0.3442371,0.5557941,0.2635408,1.1523085,0.50046515,0.38675925,0.4025305,6.944346,0.2674928,1.4246453,1.4172026e-05,9.0969294e-08,2.0651126e-07,8.8588095e-05,2.6428028e-05,6.7987703e-06,2.0874621e-10,7.346e-14,7.529654e-08,6.277865e-05,0.011952815,0.0041307225,0.0005248021,0.0006256619,0.001405799,1.7406334e-08,7.475532e-05,0.00035237632,6.8457937e-09,0.007104515,0.00052172004,0.0016550468,0.0020248753,0.009878772,4.7695966e-08,0.0010712094,0.00067369867,1.8893566e-05,0.000336825,8.253643e-08,0.00021066236,7.545049e-08,1.9764867e-08,0.010461689,0.0006772485,0.0041491664,1.2410713e-07,0.005597568,0.00022806846,8.76161e-09,2.7515121e-05,2.0752454e-05,3.763759e-06,1.2360017e-07,5.825272e-05,0.0023033433,1.3085208e-06,2.647222e-05,0.0
-1450.0001,1.2331314,0.398838,1.9869121,0.20930898,1.0810786,0.008818331,0.36673734,0.14016415,0.0025272155,2.0,0.5829541,0.044819225,0.29254305,2.4251678,1.6244814,8.165363,0.25843954,0.86309123,0.2844812,0.38874546,4.8938956,0.292325,0.71009433,0.1,9.99,0.032115825,0.1,0.004586307,0.00096824556,0.0021295717,0.0030590985,0.009227061,0.006232357,2.561613e-15,0.0,0.0011076733,0.0048075877,0.02643552,0.012717569,0.0056991274,0.004438576,0.010657207,0.00011241208,0.0025195212,0.004125742,4.5290322e-05,0.019831972,0.0029255156,0.0053020734,0.008509565,0.018394038,0.0002810484,0.0039604655,0.006090242,0.0019671342,0.004984076,0.0028694675,0.00972097,0.0015396824,1.994e-08,0.022426464,0.0051848525,0.016548235,0.00019477506,0.015528167,0.0032243414,6.136e-09,0.004695293,0.0054516676,0.0019566636,0.0017726745,0.003280814,0.013081974,0.001098836,0.0014594973,1.0
-4196.225,1.2661282,0.8172039,2.497148,0.102135114,1.2243005,0.4700638,0.2996314,0.42795375,0.0031218345,0.5961486,0.5034129,0.070872225,0.9114081,1.1090375,1.9991903,13.999068,0.22596587,0.35841918,0.49682617,0.31192142,1.7804508,0.973225,0.9435215,0.58875227,2.8766592,0.476722,1.8166817,0.00010451115,3.6772076e-07,9.0770165e-08,4.1242278e-05,7.849568e-05,0.00011611535,1.518131e-10,3.044e-14,4.9200438e-08,0.00033243935,0.012329639,0.004382293,0.0006876559,0.00068145734,0.0008776657,8.488134e-09,0.00010865932,0.00032975242,4.0610257e-09,0.0087175025,0.0003733018,0.0016406607,0.0022903045,0.01233465,3.6463902e-08,0.001327231,0.0008207248,6.908816e-06,0.00034679836,3.3209e-08,0.00018771866,3.0986635e-06,1.7480419e-08,0.010395086,0.0006063302,0.004269162,6.007065e-08,0.0060937596,0.0002679915,3.5225634e-09,8.324022e-05,7.6618835e-07,3.4918276e-08,0.00013174239,0.0005011391,0.0044878973,5.783807e-05,4.0020786e-05,2.0
-823.12195,1.4191288,0.31460503,1.8712409,0.043045837,1.1885797,0.37258375,0.21483779,0.21761535,0.0026057712,1.5555158,0.55796325,0.050575454,0.932856,1.5527292,1.2086799,2.0292523,0.26264778,0.2742646,0.93074346,0.809775,2.4609828,0.72769314,0.2842147,0.41668585,9.614786,0.4367015,0.15461709,0.0047649923,0.0009370079,0.0025022454,0.0041644373,0.009006662,0.0066521475,2.465613e-14,0.0,0.001339626,0.0044118515,0.027761778,0.014808865,0.008135367,0.005386491,0.010448379,4.3485397e-05,0.0027468964,0.003962618,0.0001243871,0.01830771,0.0037779887,0.00631581,0.009001539,0.021578016,0.0007257581,0.00463417,0.005326599,0.0018207814,0.0048616743,0.0024723597,0.009731272,0.001489359,0.00011033394,0.024973387,0.0048913863,0.018603597,0.00043032417,0.016264793,0.0031443236,7.6235e-09,0.004608681,0.0042670746,0.002311875,0.0021486178,0.005043844,0.014317606,0.0010943315,0.001522762,3.0
-38139.67,1.2331511,0.158574,2.4156682,0.15962364,1.3109008,0.23510654,0.37250876,0.25924608,0.0030683745,1.7531157,0.5744939,0.01978824,0.9515533,1.2260596,1.0342418,12.529619,0.27717558,0.23691678,0.122343935,0.63867533,4.8378506,0.47947657,0.6303068,0.39416522,5.0424194,0.4831891,0.90770715,0.00016659472,7.020499e-08,1.402558e-07,0.0003471411,8.212702e-05,0.00019380535,1.5322435e-10,5.334e-14,6.403212e-08,0.0002886497,0.013058242,0.006103382,0.0010566547,0.0012342171,0.0017554276,1.177666e-08,0.00034261553,0.00045431437,5.3402354e-09,0.008973219,0.00060454925,0.0020392302,0.0027052066,0.011558202,9.821617e-06,0.0015679637,0.0015852476,5.835729e-05,0.00044810007,5.578743e-08,0.0005921562,5.6569757e-08,2.1302414e-08,0.011888194,0.0010713701,0.0058030067,8.351394e-08,0.0071781343,0.00053432444,3.7938666e-09,0.00010631208,8.736127e-05,5.7613565e-08,7.843494e-05,0.00044513665,0.004761957,8.900588e-05,8.573391e-05,4.0
-1398.4435,1.249349,0.3868168,1.5793965,0.0010212269,1.0766056,0.3553571,0.17945346,0.4543035,0.0023563122,0.5524339,0.54441124,0.09742735,0.2733713,0.38742697,1.5395334,2.4640253,0.12558244,0.555506,0.6080334,0.34090525,0.9115628,0.67733467,0.04896796,0.34319246,4.549907,0.43030542,1.6438925,0.00014246948,5.7935384e-08,1.2381003e-07,0.0002522886,0.00017140349,0.00026802815,1.654036e-10,4.813e-14,5.0439727e-08,0.00036100362,0.013908802,0.0056599244,0.0040030912,0.005582974,0.0064253407,0.00043804166,0.00011782711,0.00026615936,4.029602e-09,0.00977779,0.00064462726,0.0018731644,0.00258118,0.016762897,0.00025625658,0.0022040177,0.0015291099,0.00012577628,0.0010139059,0.0001009986,0.0011084373,0.00010113876,2.1824193e-05,0.012317887,0.0011559115,0.005322164,7.2225745e-08,0.005949188,0.0058088275,6.3793935e-09,0.00013798701,0.00030450357,6.299879e-05,0.0005998218,0.0016226645,0.006033088,0.000121172816,3.139008e-05,5.0
-15017.209,1.0453997,0.6806716,2.305494,0.06492297,1.0544596,0.3092716,0.26296237,0.055322282,0.0031668413,0.8015154,0.5128154,0.01694252,0.44350123,1.5954428,1.9796683,8.961513,0.059981775,0.50869155,0.38442796,0.33572674,7.7577314,0.08891498,0.43266997,0.48020014,5.3474836,0.71961755,1.421869,0.00022318149,7.884841e-08,1.6212788e-07,9.473943e-05,0.00023160336,0.00027282882,1.752481e-10,5.657e-14,7.8436486e-08,0.00043891484,0.011956067,0.0063645053,0.0020559004,0.004598896,0.0071455776,1.3622583e-08,0.00017773287,0.00042695762,6.6509034e-09,0.010240181,0.0007137011,0.0021300453,0.0027087622,0.013927003,4.7006998e-07,0.0016376298,0.0015984904,8.9121706e-05,0.0010335906,1.754245e-05,0.0009352196,4.4753593e-05,2.6310994e-08,0.011878522,0.0009963844,0.0059072915,3.4300783e-07,0.006441387,0.0015698213,8.54555e-09,0.00015470608,0.00015817802,6.7288606e-06,0.00033440517,0.0010276611,0.0054857116,6.6341636e-05,5.267127e-05,6.0
-504.48703,1.3685719,0.41855633,2.330057,0.28985083,1.3007579,0.08052626,0.3913481,0.37416357,0.0026946026,0.2916185,0.50957686,0.068168014,0.7589824,1.3993317,1.9883965,12.785068,0.16204117,0.5958808,0.12970008,0.41041434,0.28845,0.26403207,0.124474764,0.56509835,1.4385774,0.6497856,1.4938475,4.325516e-05,1.904284e-08,4.0852324e-08,2.6110243e-05,1.7321685e-05,7.965911e-06,4.6747956e-11,1.522e-14,1.619254e-08,3.4849672e-05,0.010231926,0.0040146974,0.0005180648,0.00064933713,0.002870946,3.7114767e-09,4.7171146e-05,0.00023452638,1.5840261e-09,0.0073053977,0.00026215802,0.0017190559,0.0018879847,0.009502881,8.231642e-09,0.0012160979,0.00059478194,4.5640154e-05,0.00014988189,1.6370171e-08,4.5342786e-06,1.4174646e-08,3.11111e-09,0.00922222,0.0003721175,0.0028133919,2.811942e-08,0.005252665,0.00026755763,1.6806266e-09,6.507104e-05,7.156023e-06,1.6431159e-08,2.2408845e-08,2.62988e-05,0.0017921198,8.369362e-09,1.2079802e-06,7.0
-775.0582,1.8685299,0.80048597,2.1347046,0.17928083,1.4809761,0.18362649,0.22706321,0.18621233,0.0029022165,1.6278799,0.5291343,0.025656968,0.800787,1.8754565,1.8314589,5.3744674,0.23258673,0.7818241,0.4105876,0.1884063,4.3531,0.37279022,0.5151972,0.18613252,6.191008,0.15902473,0.10262109,0.0064086206,0.0010981404,0.0033584526,0.004230707,0.012319555,0.006402897,0.0,0.0,0.0022937588,0.0057225823,0.028381854,0.014149768,0.0071583744,0.0048630983,0.011229103,0.00022563167,0.003378082,0.0045006047,0.0001473871,0.02021576,0.004035301,0.0065232287,0.00864964,0.019393053,0.00077552255,0.004796968,0.0063266503,0.0020582674,0.006401089,0.0038155622,0.010374774,0.0019945183,2.2983353e-05,0.025517358,0.006112813,0.016359415,0.0005293585,0.01885813,0.0030144942,6.603934e-09,0.0045845835,0.004809413,0.002483594,0.002667077,0.0040714056,0.013579999,0.001418329,0.0015814541,8.0
-440.8338,1.8299493,0.2231187,2.1332893,0.18797475,1.027016,0.39307073,0.2143908,0.27406052,0.0029061574,1.8410798,0.57706046,0.0147667555,0.5848485,2.3193822,1.2611307,9.172915,0.08510623,0.23159975,0.6272526,0.78403884,5.7396264,0.91900116,0.58277774,0.12556472,5.77251,0.9884984,0.11275985,0.0071022976,0.0012814507,0.0043045618,0.0043111024,0.014312099,0.009489422,0.0,0.0,0.0027106577,0.005162821,0.028336447,0.013901872,0.007124489,0.0051452513,0.011268649,0.00011007,0.0032076035,0.0048889676,0.00016503225,0.019040339,0.0039324374,0.0069100005,0.008736321,0.022733996,0.00071708066,0.0046645966,0.005758774,0.0025313338,0.0059361635,0.0029002659,0.01063579,0.0022245178,7.478364e-05,0.026138643,0.006497006,0.018564545,0.00038967776,0.016993923,0.0029928193,4.6559e-09,0.0048128637,0.005851635,0.0023035202,0.0032382263,0.0050904728,0.013965209,0.0016269406,0.0019697114,9.0
-1018.898,1.9291576,0.62695646,2.125574,0.27331883,1.3593609,0.0992192,0.2495384,0.27182168,0.0024530224,1.8991884,0.53437173,0.04794166,0.697381,1.0523555,1.4580702,5.3158655,0.18613592,0.46464443,0.5300394,0.21832876,3.646989,0.3909104,0.9627387,0.24515313,7.516086,0.32612464,1.1124967,0.00012632215,9.855215e-08,2.3199584e-07,0.00051087147,9.595527e-05,0.00014358846,2.2279276e-10,7.951e-14,8.493793e-08,0.00036096564,0.013388915,0.0055401195,0.0008519819,0.00083723466,0.0023889863,1.8495466e-08,0.00016296034,0.00058123155,7.9590325e-09,0.009832545,0.0007177665,0.0018901726,0.0028671538,0.010778023,4.6617e-08,0.0013254923,0.0015251437,0.00016359554,0.00067198917,3.9376686e-05,0.0009026612,3.1472264e-05,2.061073e-08,0.011998741,0.0009546214,0.0054206536,1.192241e-07,0.006190431,0.00054697157,1.0729893e-08,0.0001712287,0.0001191501,1.3356374e-05,7.167291e-06,0.0002800282,0.0037232311,8.6242675e-05,7.06156e-05,0.0
-13856.037,1.2246414,0.1340475,1.7343808,0.163994,1.0151932,0.026649252,0.3213282,0.15004812,0.0023215797,1.7304372,0.58372784,0.05468528,0.2153846,2.0988786,1.2866303,4.5290995,0.25848174,0.7298487,0.47356752,0.48658812,4.5081944,0.34552956,0.39081785,0.1322966,8.194217,0.015847519,0.13214952,0.004294757,0.00082854787,0.0021673108,0.004097257,0.008577256,0.004567866,1.5971613e-14,0.0,0.0010500046,0.004330199,0.026188537,0.01283515,0.0060092877,0.0033580821,0.00989869,8.000333e-05,0.0022331616,0.0036845452,5.064516e-05,0.018380327,0.0034599397,0.006020649,0.007992733,0.019375814,0.00049234484,0.0047195163,0.005419149,0.0016647951,0.005820302,0.0017492487,0.009919905,0.0008574229,1.6686666e-08,0.02138591,0.0044409763,0.016641375,0.00028074448,0.016166344,0.0031267991,5.3453335e-09,0.0045279497,0.004100547,0.0021332363,0.0015648392,0.003922349,0.013558096,0.0011999867,0.0010840041,1.0
-6988.1855,1.2829125,0.5534223,2.3396566,0.022882378,1.1900321,0.43116006,0.23935184,0.37977952,0.003080847,1.034176,0.5444736,0.065349236,0.96528786,1.156471,1.5060264,10.463544,0.2592475,0.12510158,0.753876,0.4468759,2.5266728,0.88645047,0.7435603,0.5388912,5.423558,0.40181527,1.4102672,0.00032013806,6.403898e-06,1.6233055e-07,0.00014226818,0.00016536108,0.00023579915,1.9404496e-10,5.738e-14,7.8850235e-08,0.0004386877,0.014397221,0.0064091077,0.0012004551,0.0012297737,0.0017896063,1.2995823e-08,0.00026547504,0.00041087126,6.058732e-09,0.0100236405,0.0005522592,0.0019065072,0.0028632418,0.014625809,8.352975e-06,0.0021261922,0.0019697745,0.00014238947,0.0005781058,1.0489282e-06,0.00077425904,4.869479e-05,7.9276515e-07,0.012943655,0.0009562257,0.005688007,9.5246904e-08,0.0065924763,0.0005469237,5.20037e-09,0.00014241101,8.4203784e-05,6.6417886e-07,0.00027756934,0.0012597544,0.00653705,5.7774127e-05,0.00011564652,2.0
-9848.697,1.3975945,0.18260166,1.9137763,0.058151796,1.1650927,0.3860035,0.21055323,0.25399175,0.0025520404,1.0943482,0.56109095,0.06407901,0.9319337,1.2249662,1.3564172,2.3914135,0.20366892,0.10389829,0.9128796,0.76848865,1.5766199,0.67354965,0.09755752,0.5688734,8.184895,0.5988836,0.7132577,0.0010835854,7.287948e-05,9.9398356e-05,0.0015224565,0.0009889854,0.0013399882,1.8779496e-10,8.658e-14,2.9535528e-05,0.001480442,0.019263456,0.008702458,0.0037594943,0.0020180484,0.004211553,1.7008198e-08,0.0005019198,0.001123798,8.4096814e-07,0.011958128,0.0018302844,0.00323147,0.0050918274,0.017760493,0.00010181223,0.0033843734,0.0031198538,0.0005556797,0.0018958866,0.00049472315,0.0033587702,0.00033775388,6.8740283e-06,0.016084963,0.002423469,0.0104503045,1.1728105e-05,0.010191076,0.0017430163,8.090096e-09,0.0010432561,0.0011772602,0.00037373058,0.0008415659,0.0018875827,0.009164735,0.0003272116,0.0003806654,3.0
-29367.982,1.0779499,0.059016492,2.3720481,0.22669028,1.3393677,0.08701645,0.35645843,0.18953228,0.0031806198,1.5878139,0.5536186,0.014170256,0.9004236,1.4325113,1.4143888,14.130305,0.27848032,0.6384905,0.21770756,0.50361335,5.489337,0.16090874,0.6270023,0.44736382,4.481026,0.3956962,1.1224662,5.341579e-05,5.7662344e-08,1.1683277e-07,9.862238e-05,4.258205e-06,1.7460623e-05,1.408033e-10,4.741e-14,4.94981e-08,0.0001455781,0.012334708,0.004651281,0.000849442,0.0011531606,0.0016350003,1.0476406e-08,9.2934366e-05,0.00048579578,4.475745e-09,0.008473451,0.0005238026,0.0017108244,0.0024791511,0.0105337305,2.3118517e-08,0.0015775695,0.0009545897,4.8584723e-05,0.00029232146,4.699294e-08,8.768712e-06,4.2984155e-08,8.4753e-09,0.011226726,0.00089469,0.0049172584,7.074616e-08,0.0056295632,0.0003585116,3.2346534e-09,9.511566e-05,3.814786e-07,4.8266983e-08,1.2801925e-06,0.00012405886,0.0033154418,1.8258006e-05,5.5674793e-08,4.0
-1608.2025,1.8043503,0.50518316,2.2127318,0.16150163,1.3830851,0.03402288,0.11810526,0.43682548,0.0032,1.3793164,0.5828272,0.0660583,0.65027875,0.6578214,1.1870661,12.080153,0.2587585,0.16123474,0.62120265,0.77942693,4.9375734,0.8430876,0.013140086,0.10140589,7.075348,0.08283481,0.3393771,0.0027186214,0.0006318237,0.0014526119,0.0029067288,0.0048120483,0.003323892,2.6999128e-13,0.0,0.00056855875,0.0027704353,0.024818687,0.012088343,0.00573198,0.0041724183,0.008058721,6.229017e-05,0.0015459701,0.002766579,6.5612905e-05,0.016717011,0.002627812,0.004958727,0.006886639,0.019110512,0.00040292906,0.004523536,0.0046497597,0.0013852679,0.003887358,0.0008754526,0.004960448,0.0004951693,1.0976333e-06,0.0204754,0.004380617,0.015451412,0.0001598598,0.015323743,0.0026959034,3.5036871e-09,0.0026614654,0.0021026763,0.0010283997,0.00078332634,0.0029641371,0.010409427,0.0007386742,0.000940951,5.0
-1325.3641,1.0240947,0.40401363,2.22026,0.10858511,1.1213326,0.17273684,0.28647074,0.10464407,0.002920977,0.5187869,0.5176337,0.037651017,0.34777397,1.1647927,1.9689957,8.350773,0.05085148,0.6486249,0.2376434,0.15370786,6.3301964,0.15831548,0.29810578,0.51111674,4.342156,0.60754997,1.8992062,2.4897525e-05,5.9250134e-08,1.2651455e-07,2.1471831e-05,4.6293007e-05,5.0875697e-06,1.4496573e-10,4.594e-14,5.2629833e-08,7.9686826e-05,0.010498246,0.004271847,0.005189074,0.0056747478,0.006855603,0.000111244815,8.7642744e-05,0.00017507828,5.1386615e-09,0.0077142995,0.00036834023,0.001543547,0.0019776376,0.015720256,0.00049564,0.0010940272,0.0006450122,1.054248e-05,0.0004335857,5.81948e-08,0.0002599206,4.5348315e-08,1.4211271e-08,0.010153865,0.0003274917,0.0032656712,8.308106e-08,0.005157532,0.0075986115,0.00094367325,1.9900624e-05,2.152604e-05,7.5977745e-08,5.8597816e-05,0.00053618016,0.0036460266,4.9686342e-08,6.873476e-06,6.0
-3585.5583,1.3711079,0.65867966,2.3143015,0.2945597,1.377877,0.05553768,0.3945024,0.48106322,0.0025276067,0.023524337,0.5090195,0.09894473,0.7703204,0.82139593,1.7723259,13.304354,0.19554737,0.57484645,0.07315802,0.22328256,2.1845784,0.3486899,0.26302144,0.6203926,1.6858803,0.46092325,1.9599665,3.942277e-07,2.207464e-08,4.7400547e-08,5.507704e-08,2.6800208e-05,9.179887e-08,5.7408914e-11,1.784e-14,1.9174912e-08,4.153414e-05,0.009628525,0.0038140249,0.00035592675,0.000489348,0.0031441369,4.6784367e-09,4.0915078e-05,0.00014253911,2.0316193e-09,0.00608589,0.00014035028,0.0012522922,0.001529096,0.009508422,8.112561e-09,0.0011321725,0.00041681074,1.998778e-08,2.4961488e-05,1.870383e-08,6.770599e-08,1.6135823e-08,3.5735e-09,0.008841131,0.00031634932,0.0027283977,3.4134324e-08,0.0050764317,8.608407e-05,1.9518367e-09,1.0768196e-06,4.4255184e-08,1.8773852e-08,2.3844104e-08,4.142922e-07,0.0014595088,9.722478e-09,2.2013051e-08,7.0
-16194.463,1.8095405,0.79345983,2.303778,0.21523832,1.4774024,0.13903505,0.28195402,0.19845466,0.0030337516,1.6931546,0.5045351,0.01664584,0.8072484,1.778153,1.291595,9.045094,0.23688543,0.8032356,0.16466177,0.13419127,5.0620685,0.29509437,0.8681652,0.179324,4.70274,0.17273049,0.32275805,0.0024767315,0.00028529277,0.000573501,0.0022717726,0.0038626539,0.0021812594,5.6658966e-12,9.561e-15,0.00029179608,0.0021107877,0.024161536,0.0107068205,0.004635036,0.003090688,0.006735863,4.0403665e-05,0.0017329983,0.002690513,5.151613e-05,0.015532427,0.0025050456,0.00456353,0.0055535324,0.017921576,0.00030035994,0.004336775,0.0040487163,0.0013350367,0.0029510087,0.00034869422,0.004230674,0.0004754909,1.2799833e-08,0.018614717,0.0035887486,0.012715772,0.0002633106,0.01334034,0.002100573,3.8462455e-09,0.0025296903,0.001253319,0.00044894643,0.0003061555,0.002165701,0.008846223,0.0005133394,0.0009126182,8.0
-3842.0417,1.7059005,0.10833808,1.8873224,0.15338464,1.0787346,0.34925,0.20394778,0.22422205,0.0027423992,1.8920975,0.59844244,0.013960188,0.3151832,2.4673204,1.0530508,6.870555,0.068710096,0.42324448,0.5928047,0.8161048,6.392141,0.8017029,0.5774361,0.207201,6.9260063,0.92088646,0.44198063,0.0022170413,0.00021538917,0.0007060479,0.0021085567,0.003028067,0.0023317223,5.7427875e-11,5.071e-14,0.00018804493,0.0022139605,0.021589614,0.009485314,0.004313487,0.0031596383,0.005823236,7.2994303e-06,0.0009879435,0.0018252713,2.0509677e-05,0.013416737,0.0024025396,0.0039987415,0.006006367,0.018219963,0.0002533177,0.0036324144,0.00378508,0.0009546739,0.0029287,0.0009996683,0.005110618,0.000687749,4.1114157e-07,0.01794239,0.0030757664,0.011749314,5.5362965e-05,0.011342107,0.0022674843,5.8791967e-09,0.0022598817,0.0019479173,0.0007896598,0.0011468638,0.0023992825,0.00978596,0.00047000853,0.0005721698,9.0
-1096.6704,1.7930456,0.81054854,2.3635113,0.27148402,1.3889964,0.105590865,0.28948346,0.37154534,0.0023346455,1.7339442,0.5312006,0.07493659,0.8947489,0.9982902,1.6257571,7.2133694,0.23246652,0.35724196,0.5557941,0.2635408,1.1523085,0.50046515,0.6656589,0.52657163,6.944346,0.2674928,1.5417311,6.300888e-05,9.835664e-08,2.2931097e-07,6.156942e-05,2.3348714e-05,0.00010359038,2.2398157e-10,7.346e-14,1.01504746e-07,9.130968e-05,0.011086883,0.003815957,0.0005211203,0.0005802631,0.0011121045,2.05789e-08,0.0001423678,0.00037175594,9.061777e-09,0.007930486,0.0004061085,0.0015945302,0.0021096058,0.010128605,4.9719645e-08,0.0010130049,0.000735001,6.684161e-05,0.00027453763,8.431777e-08,6.024519e-05,8.061677e-08,2.1551346e-08,0.010320095,0.0003688518,0.0033429968,1.3249881e-07,0.0050304634,0.00023224167,1.0533434e-08,6.5487206e-05,2.3554214e-05,8.5512774e-08,1.758299e-06,6.482491e-05,0.002578468,1.2601981e-05,4.0269366e-05,0.0
-3734.2073,1.2331314,0.5523366,1.7609094,0.21140276,1.0810786,0.008818331,0.36673734,0.14016415,0.0025272155,2.0,0.59616894,0.044819225,0.08306823,1.7249701,1.42814,4.180858,0.25843954,0.8497973,0.2844812,0.38874546,4.8938956,0.292325,0.112014756,0.49906966,9.99,0.032115825,0.78764653,5.5070657e-05,1.1152829e-07,2.533499e-07,0.0003381178,3.796855e-05,9.097862e-05,2.664737e-10,1.057e-13,9.9039426e-08,0.00035586866,0.013618501,0.0058501116,0.006527548,0.0059057036,0.0076631256,0.00069918676,0.00016709013,0.0003736849,7.2417286e-09,0.010081158,0.0017744837,0.0026540263,0.0034480595,0.015395116,0.000618469,0.0013526038,0.0014204186,0.00010232356,0.0009090941,3.8588063e-05,0.00081351155,8.174194e-08,1.983734e-08,0.011295409,0.0013899689,0.0057148593,1.3492193e-07,0.0082456535,0.006126294,0.00015515368,0.00025520116,7.038386e-05,2.2216132e-05,1.3262748e-07,0.00017344311,0.004241944,7.120993e-05,3.0353582e-05,1.0
-3477.2014,1.2661282,0.9460117,1.9873991,0.1771756,1.2243005,0.4700638,0.2996314,0.42795375,0.0031218345,0.5961486,0.5241266,0.070872225,0.83562636,0.52086216,1.7859559,1.5170949,0.22596587,0.2562474,0.49682617,0.31192142,1.7804508,0.973225,0.4167853,0.8104633,2.8766592,0.476722,1.6852975,0.00028789506,4.889629e-08,9.881123e-08,6.513135e-05,0.00017483262,0.00014987489,3.0169053e-10,3.044e-14,2.2550144e-06,0.00023040368,0.0126683675,0.005223778,0.0006994961,0.0007601115,0.002827926,9.62142e-09,0.00012413764,0.00040373026,4.422016e-09,0.01043653,0.0005244723,0.0016117109,0.00203571,0.011879352,1.4389478e-07,0.0014440194,0.0011287902,8.568434e-05,0.00094261096,2.4467281e-05,0.0005293963,1.9206233e-05,1.9913694e-08,0.011885264,0.00078226085,0.0037898489,5.9595163e-08,0.005989118,0.00021486482,6.24612e-09,0.00016327616,0.00014393953,1.5894988e-06,0.00012907806,0.0007650829,0.0043803533,1.9311741e-05,9.795374e-05,2.0
