like1,PARM1,PARM5,PARM12,PARM15,PARM16,PARM17,PARM20,PARM22,PARM23,PARM25,PARM34,PARM39,PARM40,PARM42,PARM44,PARM49,PARM50,PARM51,PARM61,PARM73,PARM83,PARM87,PARM88,PARM89,PARM90,PARM91,PARM92,chain
-16194.463,1.8095405,0.79345983,2.303778,0.21523832,1.4774024,0.13903505,0.28195402,0.19845466,0.0030337516,1.6931546,0.5045351,0.01664584,0.8072484,1.778153,1.291595,9.045094,0.23688543,0.8032356,0.16466177,0.13419127,5.0620685,0.29509437,0.8681652,0.179324,4.70274,0.17273049,0.32275805,8.0
-3842.0417,1.7059005,0.10833808,1.8873224,0.15338464,1.0787346,0.34925,0.20394778,0.22422205,0.0027423992,1.8920975,0.59844244,0.013960188,0.3151832,2.4673204,1.0530508,6.870555,0.068710096,0.42324448,0.5928047,0.8161048,6.392141,0.8017029,0.5774361,0.207201,6.9260063,0.92088646,0.44198063,9.0
-1096.6704,1.7930456,0.81054854,2.3635113,0.27148402,1.3889964,0.105590865,0.28948346,0.37154534,0.0023346455,1.7339442,0.5312006,0.07493659,0.8947489,0.9982902,1.6257571,7.2133694,0.23246652,0.35724196,0.5557941,0.2635408,1.1523085,0.50046515,0.6656589,0.52657163,6.944346,0.2674928,1.5417311,0.0
-3734.2073,1.2331314,0.5523366,1.7609094,0.21140276,1.0810786,0.008818331,0.36673734,0.14016415,0.0025272155,2.0,0.59616894,0.044819225,0.08306823,1.7249701,1.42814,4.180858,0.25843954,0.8497973,0.2844812,0.38874546,4.8938956,0.292325,0.112014756,0.49906966,9.99,0.032115825,0.78764653,1.0
-3477.2014,1.2661282,0.9460117,1.9873991,0.1771756,1.2243005,0.4700638,0.2996314,0.42795375,0.0031218345,0.5961486,0.5241266,0.070872225,0.83562636,0.52086216,1.7859559,1.5170949,0.22596587,0.2562474,0.49682617,0.31192142,1.7804508,0.973225,0.4167853,0.8104633,2.8766592,0.476722,1.6852975,2.0
-4361.23,1.4191288,0.18414484,1.8832937,0.059790555,1.1885797,0.37258375,0.21483779,0.21761535,0.0026057712,1.5555158,0.5766662,0.050575454,0.69227666,2.0115452,1.0861982,5.506847,0.26264778,0.19046456,0.93074346,0.809775,2.4609828,0.72769314,0.33702618,0.44731373,9.614786,0.4367015,0.17862721,3.0
-7690.571,1.2331511,0.22361806,2.0337162,0.0013021847,1.3109008,0.23510654,0.37250876,0.25924608,0.0030683745,1.7531157,0.5634127,0.01978824,0.6655918,0.63606906,1.1715088,7.010504,0.27717558,0.4148366,0.122343935,0.63867533,4.8378506,0.47947657,0.7593113,0.25979158,5.0424194,0.4831891,0.98659843,4.0
-55842.34,1.249349,0.6910786,1.6138979,0.07708443,1.0766056,0.3553571,0.17945346,0.4543035,0.0023563122,0.5524339,0.5337866,0.09742735,0.06760421,0.36439642,1.5944263,2.1698759,0.12558244,0.3214227,0.6080334,0.34090525,0.9115628,0.67733467,0.43747565,0.29194987,4.549907,0.43030542,1.9955901,5.0
-5811.462,1.0453997,0.1454872,2.3581908,0.09478695,1.0544596,0.3092716,0.26296237,0.055322282,0.0031668413,0.8015154,0.53848785,0.01694252,0.50562894,2.2427719,1.7124038,9.920011,0.059981775,0.54850656,0.38442796,0.33572674,7.7577314,0.08891498,0.1117428,0.47516108,5.3474836,0.71961755,0.858214,6.0
-2685.7048,1.3685719,0.9636892,2.4073665,0.23166454,1.3007579,0.08052626,0.3913481,0.37416357,0.0026946026,0.2916185,0.50957686,0.068168014,0.71506435,1.2799599,1.9883965,14.226214,0.16204117,0.5958808,0.12970008,0.41041434,0.28845,0.26403207,0.2381999,0.7709731,1.4385774,0.6497856,1.5262045,7.0
-5816.773,1.8685299,0.9065393,2.1494548,0.08689088,1.4809761,0.18362649,0.22706321,0.18621233,0.0029022165,1.6278799,0.5089668,0.025656968,0.98644954,1.1596224,1.2656323,7.038369,0.23258673,0.7279318,0.4105876,0.1884063,4.3531,0.37279022,0.98925906,0.29875416,6.191008,0.15902473,0.57259184,8.0
-19290.232,1.8299493,0.24730924,1.9187537,0.10366688,1.027016,0.39307073,0.2143908,0.27406052,0.0029061574,1.8410798,0.5813486,0.0147667555,0.28170648,2.0775785,1.043274,6.8514404,0.08510623,0.30247664,0.6272526,0.78403884,5.7396264,0.91900116,0.22599132,0.1330986,5.77251,0.9884984,0.67745775,9.0
-11132.77,1.3206643,0.58098394,1.8317128,0.19193342,1.2288675,0.39407286,0.08116718,0.44883797,0.002847896,0.5091628,0.5131563,0.018086066,0.6720212,1.92599,1.9154779,11.105223,0.26799282,0.3466099,0.28078043,0.3403844,4.31657,0.7495837,0.430335,0.68831015,7.9566107,0.4899904,1.4936614,0.0
-3520.238,1.3660829,0.3724868,2.0784054,0.287464,1.1490394,0.08213292,0.38941965,0.19142205,0.0024393485,1.9406558,0.5804364,0.05272082,0.25913823,2.1583235,1.6048635,9.627122,0.24870658,0.89840853,0.15686153,0.21868378,4.4756403,0.22110966,0.72022474,0.10423546,9.206292,0.03650427,0.5112611,1.0
-1601.3289,1.3050575,0.23640019,2.4821312,0.0111476015,1.16278,0.2599071,0.22577079,0.3221251,0.002743357,0.7077082,0.57033277,0.012598021,0.654105,2.3249252,1.1628939,13.14685,0.067522824,0.2061102,0.5644515,0.79883623,6.039256,0.59723717,0.7384828,0.30062118,1.670608,0.7857156,0.45323926,2.0
-4191.945,1.5920696,0.01329585,1.7601641,0.06884606,1.1192694,0.34871483,0.18639429,0.16802923,0.0025459954,1.9298588,0.5970169,0.03143609,0.83467,1.9830405,1.1764771,0.40639898,0.21912365,0.2041239,0.9174176,0.82706285,3.7721713,0.7092279,0.054907415,0.2693382,9.499572,0.5982809,0.63606447,3.0
-1834.3386,1.3970296,0.5258572,1.8406042,0.036606736,1.355814,0.19586432,0.33968687,0.44339663,0.002488709,0.4288255,0.51882017,0.09212496,0.6130058,1.325888,1.7431064,6.2594466,0.28147104,0.4329781,0.10463949,0.23403212,0.14461574,0.2444208,0.20934501,0.5997053,3.8682637,0.038764976,1.6065314,4.0
-2766.963,1.8648924,0.23953211,2.0273848,0.0042833057,1.2001297,0.38036853,0.38585344,0.46787962,0.0028525111,0.6715282,0.5649628,0.08400104,0.34600732,0.4201273,1.869466,14.621813,0.10035107,0.2474436,0.16033818,0.8816854,0.562809,0.5533912,0.672482,0.73600686,3.59719,0.92325443,1.5207642,5.0
-20913.85,1.1805198,0.2581945,2.4286475,0.082304575,1.074591,0.428676,0.2562557,0.07769955,0.0030015674,0.77727795,0.53232676,0.0038989102,0.65377825,1.7406623,1.6658465,11.569725,0.057958666,0.41691262,0.43798012,0.4248467,8.136406,0.29511982,0.5171469,0.5395336,3.9307592,0.9538467,1.4655498,6.0
-2351.7522,1.4347893,0.43052226,2.1367614,0.29720256,1.3903086,0.030979844,0.39720193,0.33710542,0.0024729806,0.65770257,0.5166354,0.071266755,0.7765008,1.5554053,1.8410649,9.695143,0.23719284,0.7073024,0.15076205,0.40200934,0.52696526,0.15034176,0.070213206,0.4760101,3.4306383,0.3406758,0.97883356,7.0
-2582.2124,1.4384894,0.8463858,1.803157,0.3,1.0151287,0.07104072,0.25029954,0.27931532,0.0028809912,0.4948469,0.53723526,0.08066843,0.40077043,1.5872289,1.0300447,8.060582,0.16939199,0.116344295,0.24288075,0.3521252,3.257974,0.5041708,0.5614185,0.1720923,9.535937,0.10211072,0.30232808,8.0
-6089.215,1.9932953,0.36208814,1.9724474,0.19174345,1.0740993,0.3424437,0.17760752,0.27264652,0.0027656911,1.9107106,0.57448965,0.016488979,0.46253657,2.1227887,1.0234736,6.608027,0.073241726,0.37328604,0.63061386,0.63721687,6.0781083,0.83695585,0.9201471,0.18221465,6.4383044,0.8531493,0.1412781,9.0
-40889.152,1.6157074,0.5810056,2.2458408,0.264381,1.4791301,0.05059456,0.34441665,0.36719775,0.0023886708,1.7075157,0.5257932,0.07638497,0.9586087,0.35903987,1.6634341,7.4122114,0.2958792,0.39544213,0.38401556,0.21877354,0.8569685,0.34556767,0.7189661,0.48557523,6.6872435,0.10124767,1.700656,0.0
-3194.2144,1.3351171,0.29565236,1.8775085,0.21197279,1.1222684,0.0064930837,0.34988678,0.1573788,0.0024707408,1.8590328,0.58954865,0.051381618,0.33659208,2.319083,1.396619,6.7211795,0.27328095,0.8891877,0.35907403,0.421495,3.602947,0.35269496,0.4051182,0.1198676,9.972512,0.03052295,0.49233443,1.0
-2283.5474,1.5241852,0.56064284,1.8639326,0.13974218,1.0176477,0.3852487,0.3409093,0.25378826,0.0023407438,1.7856973,0.5303162,0.034503605,0.3310693,1.8230358,1.2115009,3.9382389,0.16996409,0.87977016,0.5173049,0.2271614,5.874437,0.111595504,0.4129103,0.79448605,8.457959,0.8141977,0.8032007,2.0
-16890.295,1.4678991,0.2815324,1.8476803,0.05098283,1.2071385,0.3544221,0.20386237,0.2012114,0.0026365668,1.1607071,0.5578631,0.050348762,0.88192785,1.8476104,1.1852633,1.8811544,0.23446517,0.32037097,0.89736307,0.74172497,2.140113,0.6564843,0.0054217824,0.40597248,8.623612,0.4502748,0.20761847,3.0
-24159.53,1.3510818,0.16470389,2.4170568,0.15747528,1.3854055,0.2838707,0.36195776,0.21378262,0.0031035093,1.9030519,0.5610884,0.0029201752,0.89122504,1.5052013,1.061887,13.498624,0.27790317,0.43109885,0.15892245,0.5860409,6.0675054,0.56951934,0.9617571,0.36258528,5.7540245,0.3857577,0.621398,4.0
-1101.2745,1.4294292,0.7940311,1.6295418,0.021053476,1.1726906,0.38616675,0.15221152,0.46801198,0.0023009283,0.46149874,0.5110389,0.09216622,0.4665864,0.77154744,1.6535401,1.9145285,0.117712975,0.14906974,0.6983378,0.3015215,0.5036871,0.7458249,0.40201882,0.44288504,3.5865393,0.5055539,1.9105529,5.0
-2038.2655,1.0572028,0.28061393,2.2201855,0.015553533,1.0868878,0.34441087,0.23263527,0.05236275,0.003161982,0.7225247,0.5299213,0.007201876,0.44034445,1.450487,1.5645838,7.3326635,0.056737725,0.5486866,0.34610882,0.37748042,8.144467,0.04588923,0.34474635,0.4458605,4.656841,0.7772567,1.2833267,6.0
-2873.0977,1.3631529,0.21997902,2.37878,0.2580479,1.3751146,0.043215156,0.34263742,0.31201506,0.0029645166,0.6617576,0.5192243,0.045326415,0.9980876,1.6840109,1.8455747,13.685655,0.21427749,0.6246762,0.13817643,0.510641,1.5852213,0.19417861,0.22481728,0.5831927,1.6110942,0.66532105,1.2674534,7.0
-1426.4164,1.8111546,0.8336975,2.1717439,0.23740582,1.4466786,0.058730226,0.27957729,0.16345577,0.0028887796,1.7598535,0.5150742,0.023750104,0.61406267,2.154978,1.378927,7.372407,0.23112638,0.85956234,0.20462556,0.14630017,5.2025895,0.23103328,0.9142152,0.114068866,6.3108883,0.03809647,0.11343662,8.0
-2623.1594,1.9189601,0.3591964,1.9961765,0.23059396,1.1111113,0.30124202,0.17981426,0.2420499,0.002673649,1.9242373,0.5709251,0.017142372,0.5287495,2.381638,1.0275729,5.8758154,0.07644274,0.39572322,0.71108466,0.6642447,5.499336,0.7927331,0.78610617,0.17266138,7.0750513,0.8763208,0.37757128,9.0
-19099.71,1.7930456,0.6155443,2.149842,0.23730664,1.3889964,0.105590865,0.28948346,0.37154534,0.0023346455,1.3968478,0.5312006,0.0784984,0.84643024,1.066706,1.2424105,2.4915175,0.23246652,0.31966868,0.7983291,0.2635408,1.1523085,0.50046515,0.77939236,0.4025305,6.944346,0.2674928,0.55534196,0.0
-2315.1145,1.2331314,0.2115964,1.9869121,0.2812523,1.0810786,0.008818331,0.36673734,0.14016415,0.0025272155,1.9431577,0.59616894,0.023308836,0.2542596,1.9698974,1.5584104,7.5913515,0.25843954,0.68854916,0.20377982,0.38874546,4.8938956,0.292325,0.4353058,0.1,9.99,0.032115825,0.48405278,1.0
-1279.2291,1.2661282,0.64743006,2.497148,0.11664594,1.2243005,0.4700638,0.2996314,0.42795375,0.0031218345,0.12087105,0.5241266,0.08777687,0.79141384,0.5694894,1.9902946,13.656386,0.22596587,0.11937824,0.41825303,0.31192142,1.7804508,0.973225,0.66058725,0.58875227,2.8766592,0.476722,1.3473256,2.0
-17288.594,1.4191288,0.1479043,1.8712409,0.3,1.1885797,0.37258375,0.21483779,0.21761535,0.0026057712,0.69429517,0.5766662,0.03542597,0.31096768,0.8471751,1.1183228,2.7685344,0.26264778,0.7473574,0.61365896,0.809775,2.4609828,0.72769314,0.76899606,0.41668585,9.614786,0.4367015,1.8400117,3.0
-417087.4,1.2331511,0.08163767,2.4156682,0.18036562,1.3109008,0.23510654,0.37250876,0.25924608,0.0030683745,0.94214594,0.5634127,0.027646948,0.9860731,1.170267,1.5636151,13.438017,0.27717558,0.63277906,0.31454784,0.63867533,4.8378506,0.47947657,0.73339057,0.39416522,5.0424194,0.4831891,1.4510523,4.0
-46261.51,1.249349,0.6608925,1.5793965,0.08730027,1.0766056,0.3553571,0.17945346,0.4543035,0.0023563122,0.3372513,0.5337866,0.097776316,0.52250886,0.50420624,1.654504,5.6428866,0.12558244,0.36932957,0.3444639,0.34090525,0.9115628,0.67733467,0.5401525,0.34319246,4.549907,0.43030542,1.9065161,5.0
-3494.072,1.0453997,0.26421267,2.305494,0.00838318,1.0544596,0.3092716,0.26296237,0.055322282,0.0031668413,0.23527864,0.53848785,0.038673993,0.16997737,1.4096715,1.991364,11.068058,0.059981775,0.7266943,0.18208538,0.33572674,7.7577314,0.08891498,0.38010195,0.48020014,5.3474836,0.71961755,1.939614,6.0
-17858.855,1.3685719,0.41855633,2.330057,0.23470877,1.3007579,0.08052626,0.3913481,0.37416357,0.0026946026,0.19848843,0.50957686,0.08363596,0.7485482,1.5643871,1.9434767,7.712733,0.16204117,0.48540068,0.5594024,0.41041434,0.28845,0.26403207,0.17900465,0.56509835,1.4385774,0.6497856,1.1100476,7.0
-6108.5933,1.8685299,0.81456745,2.1347046,0.17912838,1.4809761,0.18362649,0.22706321,0.18621233,0.0029022165,1.3672482,0.5089668,0.05662038,0.33868372,0.57253075,1.3934003,4.991232,0.23258673,0.5983622,0.59356034,0.1884063,4.3531,0.37279022,0.00103,0.18613252,6.191008,0.15902473,0.45171356,8.0
-27781.504,1.8299493,0.19674194,2.1332893,0.17307287,1.027016,0.39307073,0.2143908,0.27406052,0.0029061574,1.6618011,0.5813486,0.005154392,0.5628133,2.2554307,1.0883957,7.0525527,0.08510623,0.36656412,0.62999076,0.78403884,5.7396264,0.91900116,0.26207566,0.12556472,5.77251,0.9884984,0.7134388,9.0
-1950.122,1.7930456,0.6155443,2.3528025,0.13665526,1.3889964,0.28083238,0.300261,0.08325583,0.0028992537,0.52162117,0.51019096,0.07493659,0.68618196,1.0147849,1.639262,7.178848,0.23246652,0.31462076,0.8687525,0.2635408,1.1523085,0.50046515,0.21542923,0.4025305,9.6064205,0.022960674,1.8392794,0.0
-2026.107,1.2331314,0.2115964,1.8359469,0.26673427,1.0810786,0.06408429,0.3686042,0.22862607,0.0023066136,1.9337558,0.59292054,0.044819225,0.14356498,2.3877947,1.4381648,8.032185,0.25843954,0.8964664,0.17864355,0.38874546,4.8938956,0.292325,0.5065085,0.1,8.504487,0.13595532,0.13147311,1.0
-7881.741,1.2661282,0.64743006,2.361601,0.14996134,1.2243005,0.44857702,0.25255394,0.24429354,0.002710042,1.348176,0.5920633,0.070872225,0.15010597,0.44654012,1.4100356,13.29368,0.22596587,0.8055681,0.28788573,0.31192142,1.7804508,0.973225,0.8610282,0.58875227,5.2367444,0.07192567,0.7655115,2.0
-29296.6,1.4191288,0.1479043,2.199236,0.119703524,1.1885797,0.43762544,0.24077931,0.4704584,0.0027769115,0.0120300045,0.5152409,0.050575454,0.5664606,0.62467855,1.6192001,6.8377547,0.26264778,0.2577554,0.7848687,0.809775,2.4609828,0.72769314,0.29483515,0.41668585,1.0473617,0.9507323,1.6797436,3.0
-13704.502,1.2331511,0.08163767,2.4859126,0.11281003,1.3109008,0.26048422,0.34859234,0.2154782,0.0031312571,1.3255073,0.5243022,0.01978824,0.94913304,0.86226875,1.3196803,11.660342,0.27717558,0.44849363,0.08879643,0.63867533,4.8378506,0.47947657,0.66970044,0.39416522,3.8185976,0.44708765,1.2682788,4.0
-34622.86,1.249349,0.6608925,1.6600878,0.06401336,1.0766056,0.29705775,0.2420286,0.43314797,0.0023849688,0.6376782,0.53998214,0.09742735,0.24530232,0.41001207,1.7873327,5.0931234,0.12558244,0.3206619,0.5105672,0.34090525,0.9115628,0.67733467,0.47159317,0.34319246,4.2189436,0.30101916,1.9970603,5.0
-4634.554,1.0453997,0.26421267,2.138623,0.077244505,1.0544596,0.40425766,0.097180985,0.28609794,0.0026879327,0.9224423,0.57683533,0.01694252,0.9802655,0.68134826,1.8951882,11.594721,0.059981775,0.26934338,0.49691668,0.33572674,7.7577314,0.08891498,0.00103,0.48020014,1.7647948,0.50960016,1.1139787,6.0
-1962.5508,1.3685719,0.41855633,2.0620632,0.25136843,1.3007579,0.009200549,0.3795227,0.3926013,0.0024105029,0.020855758,0.5054482,0.068168014,0.48552096,1.1749285,1.7853906,9.73107,0.16204117,0.71195084,0.16860014,0.41041434,0.28845,0.26403207,0.0374707,0.56509835,2.579039,0.38887522,1.6882676,7.0
-11293.173,1.8685299,0.81456745,1.9390458,0.24927738,1.4809761,0.035886694,0.26337764,0.24920815,0.002622376,1.6032946,0.50903183,0.025656968,0.57661116,1.8657604,1.3639067,5.032891,0.23258673,0.89081484,0.23225528,0.1884063,4.3531,0.37279022,0.8939344,0.18613252,5.7312055,0.04602707,0.13076772,8.0
-2458.7202,1.8299493,0.19674194,2.0373454,0.2324092,1.027016,0.33954775,0.1842346,0.3142407,0.0026185508,1.8336015,0.5688039,0.0147667555,0.541025,2.134595,1.2343535,6.7734017,0.08510623,0.27858743,0.79070896,0.78403884,5.7396264,0.91900116,0.75776947,0.12556472,6.561285,0.9107704,0.31528556,9.0
-1876.9937,1.7366315,0.67500585,2.114791,0.24346669,1.3095236,0.13024709,0.25738496,0.30253613,0.0023800577,1.4305496,0.5228427,0.074053496,0.6735283,0.8487299,1.8120413,5.1334968,0.16579175,0.4039813,0.6445852,0.16503096,2.088413,0.38370106,0.66011906,0.4326676,7.036933,0.349174,1.6053652,0.0
-2009.971,1.3982486,0.12360442,1.9890445,0.22555706,1.0413051,0.052594773,0.3396012,0.089834444,0.002550327,1.7391278,0.58878523,0.033156548,0.35585773,2.1016057,1.2931899,7.248998,0.2462523,0.79093355,0.46122453,0.5431032,5.4129586,0.4013328,0.47546667,0.14492232,8.701552,0.15900826,0.6013668,1.0
-23342.492,1.5089865,0.22863045,1.8381398,0.008462867,1.343292,0.2396497,0.2763804,0.1493388,0.0023,1.2793673,0.5129477,0.05012392,0.00149,2.2275116,1.3172339,13.328485,0.21376313,0.13431203,0.51297194,0.85491794,6.3404408,0.90930325,0.85689855,0.7471856,2.1908338,0.85046625,0.23400055,2.0
-6133.709,1.1286697,0.48135126,2.3028216,0.0982064,1.3778328,0.31504142,0.30246848,0.49767256,0.0030618317,0.07123991,0.51256764,0.08166273,0.00149,1.6060103,1.5873353,10.411594,0.16054238,0.45679393,0.6635696,0.60116273,1.8355885,0.9901559,0.23724817,0.6987066,2.4309583,0.37694073,1.2263194,3.0
-1377.1099,1.3707705,0.14454249,2.3529985,0.15461724,1.3399769,0.24397805,0.34079954,0.25842473,0.0029525945,1.7609929,0.5706604,0.021865126,0.9773284,1.01682,1.0594326,10.384126,0.2969331,0.34357974,0.26551256,0.59089696,5.095203,0.5588069,0.83332676,0.34095868,6.676529,0.36069524,0.8838207,4.0
-3431.8862,1.1092123,0.44445825,1.5415393,0.013047568,1.1084545,0.37958828,0.19398515,0.41828275,0.0023959766,0.65938663,0.5633358,0.088159576,0.09723086,0.8511886,1.4891429,3.6537993,0.09562587,0.33597437,0.59532845,0.4914771,2.0073795,0.75381404,0.20987566,0.2534226,5.0986924,0.5682957,1.348067,5.0
-3145.9802,1.1385127,0.3122165,2.1727934,0.011880189,1.1033995,0.3521702,0.21273829,0.053024143,0.003171916,1.012887,0.53448313,0.009379389,0.4555934,1.3478972,1.5007206,6.2995896,0.057930224,0.5063161,0.4262039,0.34640342,8.391283,0.08891259,0.45968303,0.42292574,5.6028132,0.7049904,1.2734088,6.0
-2860.8374,1.6667514,0.44022658,2.4236782,0.2472799,1.393297,0.058939468,0.391139,0.36289945,0.0027626683,0.7631552,0.51392627,0.052529853,0.9266416,1.8926251,1.7485328,13.4897995,0.19158748,0.6307001,0.13951628,0.47157297,0.6253489,0.38942575,0.33281076,0.4426159,1.9193933,0.6492861,0.8472503,7.0
-812.5742,1.9145131,0.844632,2.1721084,0.22910261,1.4765642,0.21604699,0.22157305,0.2949955,0.00286371,1.4703261,0.50112367,0.030669795,0.9430232,1.802607,1.2405505,6.460648,0.21505293,0.6103876,0.43075988,0.2933741,2.8605795,0.5603468,0.9423349,0.21377705,4.4586706,0.37965506,0.121057756,8.0
-1470.6188,1.8409418,0.36535168,2.159796,0.1697005,1.0005127,0.46844643,0.19133916,0.32578716,0.0029174483,1.450701,0.56935865,0.029673686,0.57106566,2.2817643,1.2437032,9.670395,0.06829459,0.25467643,0.74013317,0.6678352,4.689548,0.92032546,0.75475407,0.19293927,5.0413065,0.98659897,0.40767094,9.0
-1386.3829,1.6434735,0.4168696,2.1210697,0.07523448,1.006605,0.094438136,0.1305695,0.18376037,0.0031042176,0.6130013,0.571541,0.07816736,0.36445504,1.0489981,1.1112794,10.002798,0.22882211,0.6711314,0.79818195,0.2702483,5.0653815,0.22085312,0.6906053,0.5723982,3.3768992,0.35499707,0.4586089,0.0
-5345.822,1.0325621,0.4059319,1.8747867,0.120065555,1.1788558,0.083055556,0.25592726,0.17014937,0.002622326,1.0316285,0.569455,0.04209992,0.19805458,2.209432,1.9745843,4.5787587,0.055483356,0.80426264,0.54188794,0.11277223,7.5927725,0.12073737,0.22104464,0.19117546,9.68113,0.26941115,0.5867926,1.0
-35069.375,1.101833,0.85194874,2.1730337,0.10740365,1.376101,0.12060302,0.35117772,0.29332048,0.0023979559,1.8021272,0.5623445,0.09456818,0.71643466,0.5038741,1.8070695,6.7819676,0.14547592,0.5424462,0.581176,0.4500253,1.7971505,0.5631604,0.82878184,0.38696226,7.7262883,0.8301901,1.7325317,2.0
-14591.669,1.2571766,0.10459743,1.8439872,0.072176136,1.1804452,0.2724494,0.26006,0.23024587,0.002403345,1.6166428,0.58440953,0.06728971,0.8766658,1.330193,1.2656219,2.0211236,0.297188,0.23232849,0.88967335,0.7333905,1.5314547,0.6074633,0.02411553,0.4599021,9.170923,0.24895339,0.42521816,3.0
-2892.287,1.3524996,0.13099828,2.170264,0.23353541,1.0276155,0.19761288,0.3544421,0.0504,0.0023012932,0.42039347,0.5640295,0.09795512,0.3710293,0.37075278,1.7631896,10.166625,0.086330615,0.16896199,0.31681865,0.8530909,3.2240694,0.8425451,0.41976088,0.34454942,5.6239038,0.780185,1.6548215,4.0
-3105.0178,1.2493379,0.6992085,1.5564348,0.017085984,1.0088576,0.27679554,0.17739724,0.4149461,0.0024076717,0.6260245,0.5454095,0.09468131,0.041267186,0.7747178,1.6724433,0.9316628,0.11999536,0.45730126,0.65793,0.2590175,0.9310794,0.6117355,0.2792278,0.24995534,6.177218,0.2800599,1.3751708,5.0
-1542.0172,1.1626676,0.21910556,2.1307204,0.005440558,1.0687311,0.36766487,0.246862,0.15024872,0.0029997686,0.44292682,0.5468275,0.042440355,0.26601183,1.0704591,1.8154855,7.9913135,0.07811693,0.42662606,0.44681168,0.3875547,6.6969705,0.18967059,0.17632677,0.53471255,4.84189,0.81613004,1.9173295,6.0
-2646.6487,1.2270784,0.20398524,2.4475121,0.245793,1.2041532,0.19213818,0.38557333,0.35412037,0.0029751668,0.1124295,0.51815057,0.051914945,0.7682846,1.4206378,1.9221828,14.959024,0.10567997,0.46349192,0.10884499,0.5667885,1.7632526,0.3280327,0.02781387,0.62512773,1.870953,0.99575996,1.6500101,7.0
-619051.0,1.8368077,0.3908079,1.5783138,0.29394782,1.3481646,0.28270257,0.2903113,0.22023849,0.0023265781,0.98253024,0.5830764,0.0020142982,0.12116692,1.8676125,1.0796038,0.38453266,0.26338312,0.50186986,0.21288565,0.26915503,7.3591223,0.25906995,0.68629265,0.52746993,6.164551,0.26982772,1.6935372,8.0
-4550.4634,1.7747267,0.084920734,2.2613182,0.27101877,1.0171738,0.24628374,0.2712588,0.17392996,0.0029883054,1.9102443,0.5831037,0.0017660857,0.4777963,2.2228181,1.1763935,11.442695,0.062276166,0.5408396,0.3942116,0.717687,7.098568,0.5745348,0.6927684,0.11091557,5.724271,0.9980953,0.19236074,9.0
-19048.443,1.7930456,0.6155443,2.149842,0.13506295,1.3585191,0.17706852,0.23934318,0.37154534,0.0024192065,1.8181443,0.5312006,0.07493659,0.8378112,0.71781105,1.6257571,6.346534,0.23246652,0.30127966,0.5557941,0.2470192,1.1523085,0.35802582,0.58392143,0.4025305,6.944346,0.09650854,1.4246453,0.0
-2710.9084,1.2331314,0.2115964,1.9869121,0.23281185,1.0177612,0.07352535,0.3267138,0.14016415,0.0025592695,1.6005503,0.59616894,0.044819225,0.29254305,2.4251678,1.42814,8.165363,0.25843954,0.766458,0.2844812,0.59463215,4.8938956,0.4586755,0.45174575,0.1,9.99,0.22076844,0.1,1.0
-8852.473,1.2661282,0.64743006,2.497148,0.041104063,1.3160707,0.47535762,0.21322441,0.42795375,0.0031713867,1.2523227,0.5241266,0.070872225,0.9114081,1.1090375,1.7859559,13.999068,0.22596587,0.32954797,0.49682617,0.19822583,1.7804508,0.97428113,0.8604725,0.58875227,2.8766592,0.2301848,1.8166817,2.0
-867.8389,1.4191288,0.1479043,1.8712409,0.020617072,1.4136976,0.37848267,0.22138989,0.21761535,0.0028169318,1.3860356,0.5766662,0.050575454,0.932856,1.5527292,1.0861982,2.0292523,0.26264778,0.18723096,0.93074346,0.67809004,2.4609828,0.58768845,0.20550089,0.41668585,9.614786,0.28808507,0.15461709,3.0
-1496.412,1.2331511,0.08163767,2.4156682,0.175045,1.3941784,0.3125476,0.3107947,0.25924608,0.0030271774,1.6628788,0.5634127,0.01978824,0.9515533,1.2260596,1.1715088,12.529619,0.27717558,0.34207574,0.122343935,0.57953286,4.8378506,0.7151551,0.9327314,0.39416522,5.0424194,0.59018314,0.90770715,4.0
-1469.9214,1.249349,0.6608925,1.5793965,0.12743443,1.2085129,0.18068767,0.38247368,0.4543035,0.0026949043,1.3557669,0.5337866,0.09742735,0.2733713,0.38742697,1.5944263,2.4640253,0.12558244,0.5530355,0.6080334,0.12708661,0.9115628,0.061130464,0.21591504,0.34319246,4.549907,0.8411803,1.6438925,5.0
-13998.365,1.0453997,0.26421267,2.305494,0.09529054,1.0150741,0.23512281,0.27429202,0.055322282,0.0030615171,1.2711523,0.53848785,0.01694252,0.44350123,1.5954428,1.7124038,8.961513,0.059981775,0.6594525,0.38442796,0.40982413,7.7577314,0.037157662,0.2121452,0.48020014,5.3474836,0.5528857,1.421869,6.0
-2168.9353,1.3685719,0.41855633,2.330057,0.22825187,1.2450047,0.23189162,0.37801322,0.37416357,0.0028068833,0.22283839,0.50957686,0.068168014,0.7589824,1.3993317,1.9883965,12.785068,0.16204117,0.35583448,0.12970008,0.6972738,0.28845,0.6454253,0.05653268,0.56509835,1.4385774,0.7301117,1.4938475,7.0
-846.07166,1.8685299,0.81456745,2.1347046,0.2999257,1.470727,0.026280958,0.24743386,0.18621233,0.002531818,0.25021008,0.5089668,0.025656968,0.800787,1.8754565,1.2656323,5.3744674,0.23258673,0.8817045,0.4105876,0.23063958,4.3531,0.17172278,0.4285697,0.18613252,6.191008,0.31749985,0.10262109,8.0
