like1,PARM12,PARM17,PARM20,PARM23,PARM40,PARM49,PARM50,PARM51,PARM90,PARM92,chain
-12019.723,2.1103685,0.001680138,0.3329909,0.002402142,0.8894841,0.093482636,0.26786193,0.39631185,1.2374909,0.87647384,5
-13709.597,1.6898066,0.13094586,0.12009509,0.002692019,0.99013984,12.008966,0.15679045,0.32368377,3.823975,1.6311932,6
-975512.3,2.0638337,0.038653035,0.18241094,0.00285396,0.9932417,1.2033854,0.07761447,0.47071707,6.9175606,0.69644046,7
-675.7267,2.1554964,0.088052385,0.16250914,0.00257151,0.3074586,14.392314,0.08789744,0.16980335,8.033559,0.14163293,8
-22333.613,1.7087752,0.40092525,0.17633459,0.002822351,0.9051331,2.8386962,0.058834504,0.1487884,5.27593,0.79320276,9
-968.11865,2.0259933,0.22611107,0.12273682,0.002617955,0.5254845,0.00309,0.14075805,0.42698216,8.541651,1.8212434,0
-8582.804,2.3935664,0.39651537,0.29648188,0.002599224,0.9410998,2.5017242,0.1388033,0.53868663,1.8872366,1.9961591,1
-9732.699,2.4387286,0.12265848,0.29273483,0.002685106,0.57085764,6.588698,0.15781997,0.8018402,3.1583238,1.5244993,2
-4709.3506,2.2386723,0.40966776,0.34366852,0.002692484,0.9477006,3.5840333,0.27454692,0.6610933,5.568819,1.6549803,3
-572.7533,2.003085,0.2086569,0.24572095,0.003114804,0.62265676,0.2726302,0.27370596,0.3309982,3.5432968,1.3155416,4
-16728.854,2.2357235,0.001680138,0.23108827,0.002402142,0.733637,0.093482636,0.26786193,0.39631185,5.9713144,1.5845106,5
-1258.1139,2.473306,0.13094586,0.19127752,0.002692019,0.87960666,12.008966,0.15679045,0.32368377,8.116903,0.11710288,6
-5382.538,2.0098612,0.038653035,0.2916862,0.00285396,0.7554062,1.2033854,0.07761447,0.47071707,7.486425,0.17345437,7
-13602.143,1.9794775,0.088052385,0.25725332,0.00257151,0.34176975,14.392314,0.08789744,0.16980335,9.41585,0.19427118,8
-931.63995,1.541064,0.40092525,0.06685156,0.002822351,0.93441224,2.8386962,0.058834504,0.1487884,3.4839766,0.17965078,9
-32852.61,2.100654,0.12229545,0.200647,0.002884393,0.37098232,1.2536198,0.2180728,0.3196195,9.466028,1.43071,0
-25386.246,2.3483996,0.4786171,0.20181236,0.002769675,0.94897324,3.1879156,0.18118422,0.3969078,3.1675696,1.8059229,1
-15566.52,2.080703,0.3234156,0.2377197,0.002616966,0.67055744,7.878266,0.2681896,0.89467764,2.2224138,1.649282,2
-1699.3093,1.9344312,0.28226015,0.30983502,0.002752726,0.8681938,8.950167,0.24672194,0.78142005,3.6641068,0.7720467,3
-31721.168,2.3232307,0.3344744,0.22827941,0.003041806,0.8452576,3.9172506,0.1922036,0.3495248,1.7356238,0.789469,4
-1710.008,1.9830593,0.17128572,0.3686017,0.002442753,0.6815361,2.0236838,0.28073817,0.6597096,5.47218,1.4694997,5
-2434.8896,1.5353341,0.21985602,0.08506265,0.00276075,0.9934124,13.334739,0.088668436,0.2862644,8.682088,0.9676008,6
-2372.4314,2.1521826,0.028852267,0.25308263,0.002688949,0.83625233,2.063778,0.14101695,0.26134357,8.978293,0.20715013,7
-5003.9893,2.0825763,0.028956018,0.19592272,0.002654507,0.18499306,11.622787,0.18224382,0.26582047,9.980433,0.39673087,8
-2716.832,2.3967125,0.44418678,0.13833502,0.002765675,0.84369236,0.4510441,0.05170628,0.19115473,2.7707896,0.4117742,9
-3073.63,1.7294544,0.22611107,0.24132067,0.002310902,0.43823892,0.00309,0.26143906,0.14251423,8.541651,1.33558,0
-6671.801,1.8426771,0.39651537,0.069894336,0.002790235,0.99065995,2.5017242,0.05040864,0.5364678,1.8872366,1.5479996,1
-37374.113,2.3165104,0.12265848,0.19871923,0.002492306,0.7949655,6.588698,0.14561401,0.88134366,3.1583238,1.7217381,2
-973.8745,2.3075426,0.40966776,0.32060975,0.003131304,0.98791224,3.5840333,0.16610801,0.3681383,5.568819,1.3659409,3
-2465.4888,2.1242316,0.2086569,0.2405951,0.003060489,0.6201713,0.2726302,0.27265123,0.49217635,3.5432968,1.4684476,4
-2707.8828,1.7236439,0.001680138,0.29067022,0.002357825,0.7935856,0.093482636,0.26698264,0.5033272,5.9713144,1.6305451,5
-8710.226,1.603557,0.13094586,0.14536668,0.00231845,0.6226354,12.008966,0.19481207,0.48174438,8.116903,0.7131996,6
-5355.622,2.0245323,0.038653035,0.18807635,0.002663137,0.64310235,1.2033854,0.06683012,0.18874952,7.486425,0.27227026,7
-4805.1025,2.3334227,0.088052385,0.154922,0.002945853,0.25452164,14.392314,0.07393849,0.21529563,9.41585,0.81377757,8
-2169.1226,2.0543795,0.40092525,0.15262322,0.002944459,0.98578817,2.8386962,0.071283825,0.30960658,3.4839766,1.3854567,9
-2913.2693,2.0259933,0.30990037,0.13698426,0.002617955,0.3438844,2.4226658,0.1435199,0.59015906,5.6148915,1.6670351,0
-463.33655,2.1816661,0.40634644,0.18703471,0.002599224,0.8025613,1.5517492,0.22999668,0.5628259,2.7437165,1.7499048,1
-26757.768,1.9942894,0.10074992,0.30446488,0.002685106,0.5589085,5.8748245,0.2738625,0.76072913,2.1817994,1.6084741,2
-39437.05,2.2983108,0.13853616,0.32013384,0.002692484,0.6977653,9.121553,0.27111357,0.7486985,7.0129843,1.3944206,3
-754.7344,2.3116443,0.23624112,0.26562816,0.003114804,0.3574137,7.8165135,0.27998996,0.13444784,4.6491466,1.3283359,4
-10078.06,2.0599642,0.0807197,0.35269976,0.002402142,0.6335694,7.998538,0.2926234,0.7748391,5.303242,1.3001419,5
-4098.5234,1.5221843,0.036950946,0.106853,0.002692019,0.6538861,10.477202,0.15790395,0.25711855,7.6134048,0.19383512,6
-11674.41,2.118549,0.15830521,0.07618112,0.00285396,0.7204981,7.9685664,0.1786439,0.29716855,8.929589,1.1336485,7
-1102877.4,2.318524,0.25127578,0.14378679,0.00257151,0.55734766,12.338068,0.070363514,0.43160775,9.602386,0.7461149,8
-802.81433,2.2895074,0.4264363,0.23871957,0.002822351,0.77518475,2.6257768,0.1262281,0.16040719,2.9872782,1.3988594,9
-1808.045,2.0259933,0.22611107,0.12273682,0.002617955,0.5254845,3.3095968,0.20593043,0.42698216,8.541651,1.8212434,0
-2279.99,2.1816661,0.40634644,0.18703471,0.002599224,0.8025613,13.193559,0.25019085,0.5628259,2.7437165,1.7499048,1
-10742.584,1.9942894,0.12265848,0.20896596,0.002685106,0.57085764,10.772442,0.24712779,0.8018402,3.1583238,1.5244993,2
-464.9024,2.2983108,0.40966776,0.23488837,0.002692484,0.9477006,6.7625923,0.29283577,0.6610933,5.568819,1.6549803,3
-1687.2101,2.3116443,0.2086569,0.2778687,0.003114804,0.62265676,14.901018,0.25646928,0.3309982,3.5432968,1.3155416,4
-998.47955,2.0599642,0.001680138,0.3329909,0.002402142,0.733637,8.256543,0.26844275,0.39631185,5.9713144,1.5845106,5
-1531.8722,1.5221843,0.13094586,0.12009509,0.002692019,0.87960666,13.375793,0.28334275,0.32368377,8.116903,0.11710288,6
-8721.917,2.118549,0.038653035,0.18241094,0.00285396,0.7554062,0.1506609,0.2634061,0.47071707,7.486425,0.17345437,7
-1154.1509,2.318524,0.088052385,0.16250914,0.00257151,0.34176975,8.044047,0.20057082,0.16980335,9.41585,0.19427118,8
-561.37103,2.2895074,0.40092525,0.17633459,0.002822351,0.93441224,9.378954,0.124982335,0.1487884,3.4839766,0.17965078,9
-348030.2,2.064578,0.2630169,0.07279817,0.002563128,0.7004574,1.0524086,0.07729234,0.2220854,9.801109,0.93911105,0
-8902.39,1.9812728,0.15147638,0.18642096,0.002490021,0.6497283,6.303893,0.16405788,0.31318823,9.347277,0.6938544,1
-736.25415,1.8716059,0.06565056,0.17777781,0.002505727,0.57118577,6.4602866,0.1492922,0.7765598,4.3064504,1.677356,2
-9718.005,2.2755525,0.2298905,0.1862001,0.002590703,0.8271908,12.245394,0.1780463,0.56684214,9.733429,0.5884641,3
-109814.37,2.380843,0.05292715,0.26509967,0.003112514,0.3804315,7.491647,0.19467027,0.1179301,6.7677484,0.4497165,4
-1228.2474,2.098679,0.070494115,0.34888536,0.002501516,0.18435867,0.19388713,0.17728412,0.37946075,4.617854,0.7389916,5
-18169.785,1.5088222,0.37477142,0.18966955,0.002885238,0.68051875,11.91377,0.058584154,0.35582754,9.1524105,0.3448549,6
-1690.7532,2.2967973,0.49464285,0.15118319,0.002849819,0.97594845,1.5366784,0.21236299,0.27171832,7.468109,0.18089652,7
-4812.4707,1.902208,0.07352951,0.08578315,0.002456799,0.22111925,12.224574,0.11243619,0.16909888,7.934888,0.425153,8
-2193.3318,2.2927916,0.49349195,0.1530083,0.002964987,0.80385196,2.9460378,0.06612566,0.20505458,1.660463,0.5522705,9
-15728.701,2.1362746,0.118857436,0.20621464,0.002747698,0.5081833,9.456675,0.16541275,0.4412998,6.4986935,1.8497032,0
-1572.5557,2.20549,0.4522253,0.21593413,0.002772081,0.8562388,2.265785,0.19758914,0.57095355,2.1444259,1.1278778,1
-14295.123,2.1587875,0.4208573,0.3656044,0.00309647,0.8556882,1.6170254,0.0502,0.1641743,8.741448,0.102,2
-3919.4036,2.3648949,0.40526992,0.29108077,0.002801335,0.9340846,6.411728,0.20081264,0.78406644,3.5776913,1.9635087,3
-673.6468,2.1286037,0.3007297,0.27027115,0.003133386,0.39790756,10.189153,0.095492855,0.2015201,4.692424,1.4419926,4
-1726.6536,1.7155468,0.052815497,0.2993536,0.002314874,0.7982966,6.2362328,0.2882307,0.32023332,6.295519,1.555208,5
-1334.8962,1.5206517,0.093838036,0.16837196,0.002610499,0.76524186,8.603039,0.28158945,0.23980097,9.232112,0.9446773,6
-735.74274,2.259913,0.024639513,0.21613917,0.002907683,0.6803177,3.2330225,0.14354315,0.37345827,7.656755,0.11590578,7
-6158.2295,2.1852126,0.011429929,0.10622873,0.002523178,0.13420984,11.13478,0.09210907,0.1668733,8.892384,0.28450763,8
-1659.5723,2.1949198,0.44426838,0.08572996,0.002676429,0.8668096,4.6917453,0.06760979,0.33031997,2.7014031,0.74322164,9
-17237.63,1.8691236,0.026090827,0.18563318,0.002481643,0.3475357,0.8284247,0.19511285,0.6200798,9.714208,1.7245754,0
-16292.17,2.1375618,0.40159208,0.056242682,0.002802696,0.7529866,1.8261095,0.20990281,0.8193585,2.7453425,0.52012277,1
-855.4771,1.6511974,0.036725204,0.3964936,0.002313358,0.8075171,10.3890505,0.12532644,0.2965224,2.8613796,0.102,2
-5738.318,2.4337747,0.29430822,0.28225237,0.002838564,0.967404,8.546565,0.2942779,0.63142306,5.1138515,0.82751274,3
-2224.3567,2.1883733,0.18563479,0.36705607,0.002898651,0.55955976,1.0982429,0.28773838,0.16176078,7.0136843,1.134121,4
-3313.9543,1.7135868,0.2699616,0.33798793,0.002502531,0.48579267,13.021008,0.26216745,0.17574637,4.0439663,0.2891004,5
-4020.093,1.5489767,0.11390224,0.06604536,0.002635791,0.8134673,14.41291,0.13370723,0.60294235,8.286874,0.20407373,6
-2620.767,2.4934516,0.005341917,0.26839128,0.002645941,0.6386688,4.4499316,0.14799753,0.38673538,7.009428,0.19382925,7
-1209.9625,2.326185,0.014809553,0.18496872,0.002798415,0.16117649,10.706913,0.07717852,0.22200027,8.273062,0.20206688,8
-4052.9397,2.419693,0.34417278,0.1800915,0.002959171,0.99064434,1.1022906,0.05131336,0.27495733,5.8092165,0.83149505,9
